Day of Invoice Document Date,Month of Invoice Document Date,Product Group Code,SalesRegion,Universe Title,Year of Invoice Document Date,SalesEUR
18,November,01,CH,50CC,2016,9.93
17,November,01,CH,50CC,2016,18.14
16,November,01,CH,50CC,2016,7.22
15,November,01,CH,50CC,2016,274.6
14,November,01,CH,50CC,2016,194.41
10,November,01,CH,50CC,2016,206.3
9,November,01,CH,50CC,2016,154.32
8,November,01,CH,50CC,2016,171.01
7,November,01,CH,50CC,2016,14.42
4,November,01,CH,50CC,2016,121.3
3,November,01,CH,50CC,2016,371.13
2,November,01,CH,50CC,2016,195.27
30,November,01,BE,50CC,2016,248.29
29,November,01,BE,50CC,2016,52.81
28,November,01,BE,50CC,2016,263.61
24,November,01,BE,50CC,2016,88.45
23,November,01,BE,50CC,2016,119.68
22,November,01,BE,50CC,2016,12.68
21,November,01,BE,50CC,2016,312.36
18,November,01,BE,50CC,2016,47.3
17,November,01,BE,50CC,2016,45.59
16,November,01,BE,50CC,2016,119.41
15,November,01,BE,50CC,2016,93.24
14,November,01,BE,50CC,2016,105.8
10,November,01,BE,50CC,2016,29.24
9,November,01,BE,50CC,2016,267.63
8,November,01,BE,50CC,2016,222.99
7,November,01,BE,50CC,2016,147.01
4,November,01,BE,50CC,2016,18.76
3,November,01,BE,50CC,2016,97.61
2,November,01,BE,50CC,2016,71.23
15,December,01,NL,50CC,2016,8.64
14,December,01,NL,50CC,2016,86.42
12,December,01,NL,50CC,2016,12.68
27,December,01,FR,50CC,2016,-211.94
26,December,01,FR,50CC,2016,-330.46
23,December,01,FR,50CC,2016,3030.662
22,December,01,FR,50CC,2016,3951.3431
21,December,01,FR,50CC,2016,4920.07
20,December,01,FR,50CC,2016,4879.962
19,December,01,FR,50CC,2016,4488.97
16,December,01,FR,50CC,2016,4368.72
15,December,01,FR,50CC,2016,3186.6808
14,December,01,FR,50CC,2016,5037.9
13,December,01,FR,50CC,2016,4405.522
12,December,01,FR,50CC,2016,3838.28
9,December,01,FR,50CC,2016,2643.51
8,December,01,FR,50CC,2016,4006.9987
7,December,01,FR,50CC,2016,5255.5
6,December,01,FR,50CC,2016,3956.4221
5,December,01,FR,50CC,2016,3600.4236
2,December,01,FR,50CC,2016,2003.36
1,December,01,FR,50CC,2016,3862.81
21,December,01,CH,50CC,2016,8.84
20,December,01,CH,50CC,2016,88.55
19,December,01,CH,50CC,2016,64.39
16,December,01,CH,50CC,2016,232.55
15,December,01,CH,50CC,2016,7.75
14,December,01,CH,50CC,2016,29.33
13,December,01,CH,50CC,2016,15.51
12,December,01,CH,50CC,2016,88.75
8,December,01,CH,50CC,2016,125.5
7,December,01,CH,50CC,2016,119.11
5,December,01,CH,50CC,2016,126.01
1,December,01,CH,50CC,2016,26.98
22,December,01,BE,50CC,2016,210.45
21,December,01,BE,50CC,2016,130.12
20,December,01,BE,50CC,2016,89.88
19,December,01,BE,50CC,2016,20.94
16,December,01,BE,50CC,2016,14.23
15,December,01,BE,50CC,2016,133.7
14,December,01,BE,50CC,2016,126.49
13,December,01,BE,50CC,2016,215.47
12,December,01,BE,50CC,2016,209.82
9,December,01,BE,50CC,2016,12
8,December,01,BE,50CC,2016,168.86
7,December,01,BE,50CC,2016,140.39
6,December,01,BE,50CC,2016,202.06
5,December,01,BE,50CC,2016,208.91
2,December,01,BE,50CC,2016,87.25
1,December,01,BE,50CC,2016,263.19
31,January,01,NL,50CC,2017,38.2
30,January,01,NL,50CC,2017,79.95
27,January,01,NL,50CC,2017,102.35
24,January,01,NL,50CC,2017,12.91
18,January,01,NL,50CC,2017,54.95
16,January,01,NL,50CC,2017,127.08
9,January,01,NL,50CC,2017,50.65
3,January,01,NL,50CC,2017,44.5
31,January,01,FR,50CC,2017,2988.982
30,January,01,FR,50CC,2017,2240.17
27,January,01,FR,50CC,2017,3652.31
26,January,01,FR,50CC,2017,4565.82
25,January,01,FR,50CC,2017,3657.09
24,January,01,FR,50CC,2017,4260.4602
23,January,01,FR,50CC,2017,3163.75
20,January,01,FR,50CC,2017,2303.15
19,January,01,FR,50CC,2017,3436.435
18,January,01,FR,50CC,2017,3252.65
17,January,01,FR,50CC,2017,4878.6737
16,January,01,FR,50CC,2017,4309.72
13,January,01,FR,50CC,2017,2936.49
12,January,01,FR,50CC,2017,4305.7427
11,January,01,FR,50CC,2017,4093.96
10,January,01,FR,50CC,2017,5278.8887
9,January,01,FR,50CC,2017,2048.1714
6,January,01,FR,50CC,2017,2839.8414
5,January,01,FR,50CC,2017,5646.674
4,January,01,FR,50CC,2017,4460.802
3,January,01,FR,50CC,2017,3068.6157
2,January,01,FR,50CC,2017,3450.862
31,January,01,CH,50CC,2017,294.36
30,January,01,CH,50CC,2017,15.52
27,January,01,CH,50CC,2017,98.26
26,January,01,CH,50CC,2017,3.86
25,January,01,CH,50CC,2017,1.08
24,January,01,CH,50CC,2017,16.82
23,January,01,CH,50CC,2017,208.36
19,January,01,CH,50CC,2017,97.28
18,January,01,CH,50CC,2017,34.17
16,January,01,CH,50CC,2017,77.19
12,January,01,CH,50CC,2017,10.8
11,January,01,CH,50CC,2017,155
10,January,01,CH,50CC,2017,79.71
9,January,01,CH,50CC,2017,74.56
5,January,01,CH,50CC,2017,11.08
4,January,01,CH,50CC,2017,98.82
3,January,01,CH,50CC,2017,5.53
2,January,01,CH,50CC,2017,11.08
31,January,01,BE,50CC,2017,145.04
30,January,01,BE,50CC,2017,287.81
27,January,01,BE,50CC,2017,23.01
26,January,01,BE,50CC,2017,158.73
25,January,01,BE,50CC,2017,145.76
24,January,01,BE,50CC,2017,168.29
23,January,01,BE,50CC,2017,130.8
20,January,01,BE,50CC,2017,22.7
19,January,01,BE,50CC,2017,40.65
18,January,01,BE,50CC,2017,15.42
17,January,01,BE,50CC,2017,118.5
16,January,01,BE,50CC,2017,179.04
12,January,01,BE,50CC,2017,278.99
11,January,01,BE,50CC,2017,108.65
10,January,01,BE,50CC,2017,143.01
6,January,01,BE,50CC,2017,17.8
5,January,01,BE,50CC,2017,306.6
4,January,01,BE,50CC,2017,63.23
3,January,01,BE,50CC,2017,18.99
2,January,01,BE,50CC,2017,56.64
27,February,01,NL,50CC,2017,16.74
17,February,01,NL,50CC,2017,-71.95
13,February,01,NL,50CC,2017,48.92
1,February,01,NL,50CC,2017,49.65
28,February,01,FR,50CC,2017,3797.0327
27,February,01,FR,50CC,2017,3843.535
24,February,01,FR,50CC,2017,2731.732
23,February,01,FR,50CC,2017,4126.98
22,February,01,FR,50CC,2017,4341.6605
21,February,01,FR,50CC,2017,3704.6326
20,February,01,FR,50CC,2017,3478.5321
17,February,01,FR,50CC,2017,2585.1405
16,February,01,FR,50CC,2017,5146.2719
15,February,01,FR,50CC,2017,3270.76
14,February,01,FR,50CC,2017,3622.27
13,February,01,FR,50CC,2017,4032.84
12,February,01,FR,50CC,2017,-27.65
10,February,01,FR,50CC,2017,2578.81
9,February,01,FR,50CC,2017,3591.2565
8,February,01,FR,50CC,2017,4116.38
7,February,01,FR,50CC,2017,3148.8928
6,February,01,FR,50CC,2017,3885.2525
3,February,01,FR,50CC,2017,4195.8451
2,February,01,FR,50CC,2017,4906.962
1,February,01,FR,50CC,2017,3917.0632
28,February,01,CH,50CC,2017,93.49
27,February,01,CH,50CC,2017,19.83
23,February,01,CH,50CC,2017,247.44
22,February,01,CH,50CC,2017,71.24
21,February,01,CH,50CC,2017,129.96
20,February,01,CH,50CC,2017,27.28
17,February,01,CH,50CC,2017,41.21
16,February,01,CH,50CC,2017,56.82
14,February,01,CH,50CC,2017,189.75
13,February,01,CH,50CC,2017,74.67
8,February,01,CH,50CC,2017,199.95
7,February,01,CH,50CC,2017,79.2
3,February,01,CH,50CC,2017,26.58
2,February,01,CH,50CC,2017,7.75
1,February,01,CH,50CC,2017,24.72
28,February,01,BE,50CC,2017,177.92
27,February,01,BE,50CC,2017,152.97
24,February,01,BE,50CC,2017,71.88
23,February,01,BE,50CC,2017,24.39
22,February,01,BE,50CC,2017,52
21,February,01,BE,50CC,2017,181.1
20,February,01,BE,50CC,2017,209.5
16,February,01,BE,50CC,2017,72.2405
15,February,01,BE,50CC,2017,137.94
14,February,01,BE,50CC,2017,120.96
13,February,01,BE,50CC,2017,171.2614
10,February,01,BE,50CC,2017,-9.4
9,February,01,BE,50CC,2017,80
8,February,01,BE,50CC,2017,215.71
7,February,01,BE,50CC,2017,343.7
6,February,01,BE,50CC,2017,79.28
3,February,01,BE,50CC,2017,103.53
2,February,01,BE,50CC,2017,52.61
1,February,01,BE,50CC,2017,145.4
30,March,01,NL,50CC,2017,7.74
22,March,01,NL,50CC,2017,7.74
8,March,01,NL,50CC,2017,35.85
31,March,01,FR,50CC,2017,2718.23
30,March,01,FR,50CC,2017,4478.7841
29,March,01,FR,50CC,2017,4550.3
28,March,01,FR,50CC,2017,3533.1273
27,March,01,FR,50CC,2017,4345.2558
24,March,01,FR,50CC,2017,3228.3243
23,March,01,FR,50CC,2017,3986.3031
22,March,01,FR,50CC,2017,5221.42
21,March,01,FR,50CC,2017,3511.0043
20,March,01,FR,50CC,2017,4020.9525
17,March,01,FR,50CC,2017,2966.07
16,March,01,FR,50CC,2017,4771.94
15,March,01,FR,50CC,2017,4737.6899
14,March,01,FR,50CC,2017,3802.9867
13,March,01,FR,50CC,2017,4696.4735
10,March,01,FR,50CC,2017,3112.22
9,March,01,FR,50CC,2017,4860.7171
8,March,01,FR,50CC,2017,2972.5205
7,March,01,FR,50CC,2017,3786.1839
6,March,01,FR,50CC,2017,3963.8112
3,March,01,FR,50CC,2017,2616.551
2,March,01,FR,50CC,2017,4159.1126
1,March,01,FR,50CC,2017,4548.97
31,March,01,CH,50CC,2017,4.97
30,March,01,CH,50CC,2017,18.82
28,March,01,CH,50CC,2017,3.31
27,March,01,CH,50CC,2017,47.91
24,March,01,CH,50CC,2017,229.42
23,March,01,CH,50CC,2017,297.5
22,March,01,CH,50CC,2017,45.25
21,March,01,CH,50CC,2017,253.58
20,March,01,CH,50CC,2017,95.45
16,March,01,CH,50CC,2017,228.3
15,March,01,CH,50CC,2017,25
14,March,01,CH,50CC,2017,125.01
13,March,01,CH,50CC,2017,67.19
10,March,01,CH,50CC,2017,233.58
9,March,01,CH,50CC,2017,55.71
8,March,01,CH,50CC,2017,71.13
7,March,01,CH,50CC,2017,28.75
6,March,01,CH,50CC,2017,4.38
3,March,01,CH,50CC,2017,127.22
2,March,01,CH,50CC,2017,189.59
1,March,01,CH,50CC,2017,16.59
31,March,01,BE,50CC,2017,26.8277
30,March,01,BE,50CC,2017,320.27
29,March,01,BE,50CC,2017,111.34
28,March,01,BE,50CC,2017,14.7043
27,March,01,BE,50CC,2017,94.16
23,March,01,BE,50CC,2017,131.53
22,March,01,BE,50CC,2017,114.77
21,March,01,BE,50CC,2017,156.45
20,March,01,BE,50CC,2017,247.8
17,March,01,BE,50CC,2017,78.5
16,March,01,BE,50CC,2017,122.1643
15,March,01,BE,50CC,2017,93.27
14,March,01,BE,50CC,2017,185.47
13,March,01,BE,50CC,2017,280.5
10,March,01,BE,50CC,2017,49.62
9,March,01,BE,50CC,2017,136.12
8,March,01,BE,50CC,2017,31.27
7,March,01,BE,50CC,2017,313.68
6,March,01,BE,50CC,2017,481.78
3,March,01,BE,50CC,2017,51.2
2,March,01,BE,50CC,2017,43.68
1,March,01,BE,50CC,2017,80.48
26,April,01,NL,50CC,2017,-104.95
25,April,01,NL,50CC,2017,19.2
18,April,01,NL,50CC,2017,85.05
12,April,01,NL,50CC,2017,120.74
11,April,01,NL,50CC,2017,15.28
10,April,01,NL,50CC,2017,33.39
7,April,01,NL,50CC,2017,104.95
28,April,01,FR,50CC,2017,2460.4801
27,April,01,FR,50CC,2017,4903.24
26,April,01,FR,50CC,2017,4937.3086
25,April,01,FR,50CC,2017,5530.18
24,April,01,FR,50CC,2017,4049.8825
21,April,01,FR,50CC,2017,2608.1601
20,April,01,FR,50CC,2017,5374.7
19,April,01,FR,50CC,2017,4840.6839
18,April,01,FR,50CC,2017,6035.3344
17,April,01,FR,50CC,2017,985.68
14,April,01,FR,50CC,2017,385.77
13,April,01,FR,50CC,2017,4209.99
12,April,01,FR,50CC,2017,4195.1543
11,April,01,FR,50CC,2017,6415.8771
10,April,01,FR,50CC,2017,5627.3788
7,April,01,FR,50CC,2017,3030.642
6,April,01,FR,50CC,2017,4878.7088
5,April,01,FR,50CC,2017,5141.867
4,April,01,FR,50CC,2017,3817.93
3,April,01,FR,50CC,2017,4909.1543
28,April,01,CH,50CC,2017,42.23
27,April,01,CH,50CC,2017,319.2
26,April,01,CH,50CC,2017,54.75
25,April,01,CH,50CC,2017,38.23
24,April,01,CH,50CC,2017,71.58
20,April,01,CH,50CC,2017,212.77
19,April,01,CH,50CC,2017,156.67
18,April,01,CH,50CC,2017,11.08
17,April,01,CH,50CC,2017,84.19
12,April,01,CH,50CC,2017,161.37
11,April,01,CH,50CC,2017,637.33
10,April,01,CH,50CC,2017,64.42
7,April,01,CH,50CC,2017,17.19
6,April,01,CH,50CC,2017,215.1
5,April,01,CH,50CC,2017,88.33
4,April,01,CH,50CC,2017,55.76
3,April,01,CH,50CC,2017,119.31
28,April,01,BE,50CC,2017,15.8
27,April,01,BE,50CC,2017,284.8
26,April,01,BE,50CC,2017,123.77
25,April,01,BE,50CC,2017,150.85
24,April,01,BE,50CC,2017,477.47
21,April,01,BE,50CC,2017,41.5
20,April,01,BE,50CC,2017,53.44
19,April,01,BE,50CC,2017,161.85
18,April,01,BE,50CC,2017,117.47
17,April,01,BE,50CC,2017,304.88
13,April,01,BE,50CC,2017,114.24
12,April,01,BE,50CC,2017,753.8234
11,April,01,BE,50CC,2017,146.34
10,April,01,BE,50CC,2017,167.14
7,April,01,BE,50CC,2017,30.32
6,April,01,BE,50CC,2017,239.35
5,April,01,BE,50CC,2017,222.34
4,April,01,BE,50CC,2017,240.64
3,April,01,BE,50CC,2017,154.88
29,May,01,NL,50CC,2017,67.02
26,May,01,NL,50CC,2017,23.94
17,May,01,NL,50CC,2017,20.74
15,May,01,NL,50CC,2017,37.98
8,May,01,NL,50CC,2017,7.98
31,May,01,FR,50CC,2017,5460.5497
30,May,01,FR,50CC,2017,4597.3152
29,May,01,FR,50CC,2017,4208.3838
26,May,01,FR,50CC,2017,3191.8069
25,May,01,FR,50CC,2017,51.02
24,May,01,FR,50CC,2017,2649.9569
23,May,01,FR,50CC,2017,5473.4969
22,May,01,FR,50CC,2017,3429.26
19,May,01,FR,50CC,2017,2821.65
18,May,01,FR,50CC,2017,4263.1969
17,May,01,FR,50CC,2017,4879.7169
16,May,01,FR,50CC,2017,4660.4876
15,May,01,FR,50CC,2017,4160.1401
12,May,01,FR,50CC,2017,2779.711
11,May,01,FR,50CC,2017,4156.5872
10,May,01,FR,50CC,2017,5131.0842
9,May,01,FR,50CC,2017,6971.3601
8,May,01,FR,50CC,2017,1232.88
5,May,01,FR,50CC,2017,2176.4201
4,May,01,FR,50CC,2017,4763.2444
3,May,01,FR,50CC,2017,4822.7001
2,May,01,FR,50CC,2017,6479.4139
1,May,01,FR,50CC,2017,1592.85
31,May,01,CH,50CC,2017,310.43
30,May,01,CH,50CC,2017,173.06
29,May,01,CH,50CC,2017,774.97
26,May,01,CH,50CC,2017,12.22
25,May,01,CH,50CC,2017,73
24,May,01,CH,50CC,2017,259.82
23,May,01,CH,50CC,2017,151.04
22,May,01,CH,50CC,2017,170.76
19,May,01,CH,50CC,2017,106.09
18,May,01,CH,50CC,2017,423.83
17,May,01,CH,50CC,2017,163.77
16,May,01,CH,50CC,2017,80.57
15,May,01,CH,50CC,2017,337.58
12,May,01,CH,50CC,2017,128.72
11,May,01,CH,50CC,2017,31.33
10,May,01,CH,50CC,2017,82.56
9,May,01,CH,50CC,2017,590.67
8,May,01,CH,50CC,2017,149.86
5,May,01,CH,50CC,2017,114.21
4,May,01,CH,50CC,2017,97
3,May,01,CH,50CC,2017,19.87
2,May,01,CH,50CC,2017,402.65
31,May,01,BE,50CC,2017,292.57
30,May,01,BE,50CC,2017,392.05
29,May,01,BE,50CC,2017,202.72
26,May,01,BE,50CC,2017,82.33
24,May,01,BE,50CC,2017,26.22
23,May,01,BE,50CC,2017,448.72
22,May,01,BE,50CC,2017,130.31
19,May,01,BE,50CC,2017,51.19
18,May,01,BE,50CC,2017,249.16
17,May,01,BE,50CC,2017,418.91
16,May,01,BE,50CC,2017,44.99
15,May,01,BE,50CC,2017,195.1
12,May,01,BE,50CC,2017,112.76
11,May,01,BE,50CC,2017,262.16
10,May,01,BE,50CC,2017,72.5
9,May,01,BE,50CC,2017,136.87
8,May,01,BE,50CC,2017,68.13
5,May,01,BE,50CC,2017,56.7
4,May,01,BE,50CC,2017,174.99
3,May,01,BE,50CC,2017,253.54
2,May,01,BE,50CC,2017,160.27
1,May,01,BE,50CC,2017,159.04
26,June,01,NL,50CC,2017,23.04
23,June,01,NL,50CC,2017,202.15
22,June,01,NL,50CC,2017,10.99
21,June,01,NL,50CC,2017,10.91
13,June,01,NL,50CC,2017,30
7,June,01,NL,50CC,2017,83.35
6,June,01,NL,50CC,2017,22.92
1,June,01,NL,50CC,2017,7.68
30,June,01,FR,50CC,2017,4775.1804
29,June,01,FR,50CC,2017,5411.8268
28,June,01,FR,50CC,2017,4397.586
27,June,01,FR,50CC,2017,4424.7083
26,June,01,FR,50CC,2017,3758.0944
23,June,01,FR,50CC,2017,3902.54
22,June,01,FR,50CC,2017,6543.5559
21,June,01,FR,50CC,2017,4718.71
20,June,01,FR,50CC,2017,5770.6809
19,June,01,FR,50CC,2017,5632.6467
16,June,01,FR,50CC,2017,4931.4651
15,June,01,FR,50CC,2017,5227.5099
14,June,01,FR,50CC,2017,4904.5371
13,June,01,FR,50CC,2017,6089.4999
12,June,01,FR,50CC,2017,5623.5848
9,June,01,FR,50CC,2017,3555.65
8,June,01,FR,50CC,2017,6294.6483
7,June,01,FR,50CC,2017,6324.433
6,June,01,FR,50CC,2017,8268.0486
2,June,01,FR,50CC,2017,3202.47
1,June,01,FR,50CC,2017,5436.5297
29,June,01,CH,50CC,2017,98.23
28,June,01,CH,50CC,2017,167.88
27,June,01,CH,50CC,2017,469.7
26,June,01,CH,50CC,2017,113.44
23,June,01,CH,50CC,2017,223.77
22,June,01,CH,50CC,2017,-43.89
21,June,01,CH,50CC,2017,333.5
20,June,01,CH,50CC,2017,315.74
19,June,01,CH,50CC,2017,224.61
16,June,01,CH,50CC,2017,36.11
15,June,01,CH,50CC,2017,304.32
14,June,01,CH,50CC,2017,163.18
13,June,01,CH,50CC,2017,80.28
12,June,01,CH,50CC,2017,223.54
9,June,01,CH,50CC,2017,166.76
8,June,01,CH,50CC,2017,110.47
7,June,01,CH,50CC,2017,44.73
6,June,01,CH,50CC,2017,135.38
2,June,01,CH,50CC,2017,66.33
1,June,01,CH,50CC,2017,108.61
30,June,01,BE,50CC,2017,-44.56
29,June,01,BE,50CC,2017,218.75
28,June,01,BE,50CC,2017,466.49
27,June,01,BE,50CC,2017,15.36
26,June,01,BE,50CC,2017,104.46
23,June,01,BE,50CC,2017,234.25
22,June,01,BE,50CC,2017,119.23
21,June,01,BE,50CC,2017,130.83
20,June,01,BE,50CC,2017,221.95
19,June,01,BE,50CC,2017,373.72
16,June,01,BE,50CC,2017,63.91
15,June,01,BE,50CC,2017,135.48
14,June,01,BE,50CC,2017,288.4652
13,June,01,BE,50CC,2017,268.11
12,June,01,BE,50CC,2017,226.6352
9,June,01,BE,50CC,2017,461.94
8,June,01,BE,50CC,2017,80.17
7,June,01,BE,50CC,2017,576.2
6,June,01,BE,50CC,2017,539.27
2,June,01,BE,50CC,2017,43.29
1,June,01,BE,50CC,2017,243.81
31,July,01,NL,50CC,2017,25.9
27,July,01,NL,50CC,2017,61.26
24,July,01,NL,50CC,2017,5.2
21,July,01,NL,50CC,2017,7.98
17,July,01,NL,50CC,2017,23.94
13,July,01,NL,50CC,2017,18.79
12,July,01,NL,50CC,2017,7.45
7,July,01,NL,50CC,2017,7.88
31,July,01,FR,50CC,2017,5303.8251
28,July,01,FR,50CC,2017,5094.45
27,July,01,FR,50CC,2017,4424.9701
26,July,01,FR,50CC,2017,7315.5489
25,July,01,FR,50CC,2017,6536.7108
24,July,01,FR,50CC,2017,4713.551
21,July,01,FR,50CC,2017,3415.96
20,July,01,FR,50CC,2017,5508.46
19,July,01,FR,50CC,2017,5923.5693
18,July,01,FR,50CC,2017,6224.3366
17,July,01,FR,50CC,2017,3677.95
14,July,01,FR,50CC,2017,513.3
13,July,01,FR,50CC,2017,1680.72
12,July,01,FR,50CC,2017,4938.9827
11,July,01,FR,50CC,2017,5897.9527
10,July,01,FR,50CC,2017,4580.6047
7,July,01,FR,50CC,2017,3133.4004
6,July,01,FR,50CC,2017,5568.07
5,July,01,FR,50CC,2017,6907.5024
4,July,01,FR,50CC,2017,5461.83
3,July,01,FR,50CC,2017,6288.53
31,July,01,CH,50CC,2017,90.52
28,July,01,CH,50CC,2017,43.54
27,July,01,CH,50CC,2017,229.94
26,July,01,CH,50CC,2017,341.44
25,July,01,CH,50CC,2017,77.76
24,July,01,CH,50CC,2017,260.21
20,July,01,CH,50CC,2017,198.87
19,July,01,CH,50CC,2017,255.65
18,July,01,CH,50CC,2017,217.2
17,July,01,CH,50CC,2017,833.94
13,July,01,CH,50CC,2017,155.94
12,July,01,CH,50CC,2017,10.8
11,July,01,CH,50CC,2017,23.9
10,July,01,CH,50CC,2017,43.59
7,July,01,CH,50CC,2017,237.34
6,July,01,CH,50CC,2017,199.61
5,July,01,CH,50CC,2017,43.12
4,July,01,CH,50CC,2017,326.63
3,July,01,CH,50CC,2017,421.78
31,July,01,BE,50CC,2017,558.6385
27,July,01,BE,50CC,2017,346.23
26,July,01,BE,50CC,2017,337.74
25,July,01,BE,50CC,2017,117.43
24,July,01,BE,50CC,2017,149.68
20,July,01,BE,50CC,2017,100.18
19,July,01,BE,50CC,2017,87.28
18,July,01,BE,50CC,2017,370.63
17,July,01,BE,50CC,2017,87.4
14,July,01,BE,50CC,2017,9.82
13,July,01,BE,50CC,2017,345.981
12,July,01,BE,50CC,2017,117.0178
11,July,01,BE,50CC,2017,376.95
10,July,01,BE,50CC,2017,400.57
7,July,01,BE,50CC,2017,48.89
6,July,01,BE,50CC,2017,413.18
5,July,01,BE,50CC,2017,39.98
4,July,01,BE,50CC,2017,221.74
3,July,01,BE,50CC,2017,268.71
29,August,01,NL,50CC,2017,25.29
28,August,01,NL,50CC,2017,38.42
22,August,01,NL,50CC,2017,7.98
21,August,01,NL,50CC,2017,10.78
16,August,01,NL,50CC,2017,16.6
3,August,01,NL,50CC,2017,34.47
1,August,01,NL,50CC,2017,3.97
31,August,01,FR,50CC,2017,5607.036
30,August,01,FR,50CC,2017,6118.79
29,August,01,FR,50CC,2017,6243.909
28,August,01,FR,50CC,2017,4060.12
25,August,01,FR,50CC,2017,1689.8544
24,August,01,FR,50CC,2017,7552.7191
23,August,01,FR,50CC,2017,4493.88
22,August,01,FR,50CC,2017,3805.2744
21,August,01,FR,50CC,2017,3202.05
18,August,01,FR,50CC,2017,2162.35
17,August,01,FR,50CC,2017,3432.9185
16,August,01,FR,50CC,2017,3925.26
15,August,01,FR,50CC,2017,64.67
14,August,01,FR,50CC,2017,2260.29
11,August,01,FR,50CC,2017,2564.59
10,August,01,FR,50CC,2017,4054.1344
9,August,01,FR,50CC,2017,5082.4044
8,August,01,FR,50CC,2017,4884.66
7,August,01,FR,50CC,2017,4665.2856
4,August,01,FR,50CC,2017,3609.5217
3,August,01,FR,50CC,2017,5344.3613
2,August,01,FR,50CC,2017,4603.6
1,August,01,FR,50CC,2017,5798.2954
31,August,01,CH,50CC,2017,675.6
30,August,01,CH,50CC,2017,54.2
29,August,01,CH,50CC,2017,149.66
28,August,01,CH,50CC,2017,103.66
25,August,01,CH,50CC,2017,316.91
24,August,01,CH,50CC,2017,28.29
23,August,01,CH,50CC,2017,26.52
22,August,01,CH,50CC,2017,174.88
21,August,01,CH,50CC,2017,154.82
18,August,01,CH,50CC,2017,137.2
17,August,01,CH,50CC,2017,176.35
16,August,01,CH,50CC,2017,162.99
15,August,01,CH,50CC,2017,12.17
14,August,01,CH,50CC,2017,285.77
11,August,01,CH,50CC,2017,-120
10,August,01,CH,50CC,2017,138.5442
9,August,01,CH,50CC,2017,355.18
8,August,01,CH,50CC,2017,264.12
7,August,01,CH,50CC,2017,311.77
4,August,01,CH,50CC,2017,10.8
3,August,01,CH,50CC,2017,85.26
2,August,01,CH,50CC,2017,115.75
31,August,01,BE,50CC,2017,189.35
30,August,01,BE,50CC,2017,473.54
29,August,01,BE,50CC,2017,176.19
28,August,01,BE,50CC,2017,153.36
25,August,01,BE,50CC,2017,54.55
24,August,01,BE,50CC,2017,111.22
23,August,01,BE,50CC,2017,400.06
22,August,01,BE,50CC,2017,36.11
21,August,01,BE,50CC,2017,245.88
18,August,01,BE,50CC,2017,188.19
17,August,01,BE,50CC,2017,107.21
16,August,01,BE,50CC,2017,268.03
14,August,01,BE,50CC,2017,162
11,August,01,BE,50CC,2017,30.91
10,August,01,BE,50CC,2017,341.12
9,August,01,BE,50CC,2017,398.12
8,August,01,BE,50CC,2017,311.94
7,August,01,BE,50CC,2017,135.21
4,August,01,BE,50CC,2017,2.01
3,August,01,BE,50CC,2017,378.2
2,August,01,BE,50CC,2017,291.87
1,August,01,BE,50CC,2017,156.2
28,September,01,NL,50CC,2017,7.98
27,September,01,NL,50CC,2017,15.96
25,September,01,NL,50CC,2017,113.74
22,September,01,NL,50CC,2017,95.14
21,September,01,NL,50CC,2017,6.77
20,September,01,NL,50CC,2017,103.6
14,September,01,NL,50CC,2017,17.91
13,September,01,NL,50CC,2017,7.5
11,September,01,NL,50CC,2017,87.1
5,September,01,NL,50CC,2017,47.88
29,September,01,FR,50CC,2017,3805.8637
28,September,01,FR,50CC,2017,5546.8466
27,September,01,FR,50CC,2017,5545.4964
26,September,01,FR,50CC,2017,4795.195
25,September,01,FR,50CC,2017,4323.1737
22,September,01,FR,50CC,2017,3201.04
21,September,01,FR,50CC,2017,5295.7684
20,September,01,FR,50CC,2017,5007.71
19,September,01,FR,50CC,2017,4457.6872
18,September,01,FR,50CC,2017,5056.92
15,September,01,FR,50CC,2017,3470.1966
14,September,01,FR,50CC,2017,5576.2751
13,September,01,FR,50CC,2017,6408.4822
12,September,01,FR,50CC,2017,4723.0722
11,September,01,FR,50CC,2017,5388.29
8,September,01,FR,50CC,2017,3819.85
7,September,01,FR,50CC,2017,5561.8322
6,September,01,FR,50CC,2017,5399.6684
5,September,01,FR,50CC,2017,5992.8122
4,September,01,FR,50CC,2017,4288.3253
1,September,01,FR,50CC,2017,3631.02
29,September,01,CH,50CC,2017,7.13
28,September,01,CH,50CC,2017,62.44
27,September,01,CH,50CC,2017,141.11
26,September,01,CH,50CC,2017,124.44
25,September,01,CH,50CC,2017,29.45
22,September,01,CH,50CC,2017,173.33
21,September,01,CH,50CC,2017,190.06
20,September,01,CH,50CC,2017,52.47
19,September,01,CH,50CC,2017,321.97
18,September,01,CH,50CC,2017,115.03
15,September,01,CH,50CC,2017,70.11
14,September,01,CH,50CC,2017,445.19
13,September,01,CH,50CC,2017,200.38
12,September,01,CH,50CC,2017,305.22
11,September,01,CH,50CC,2017,427.53
7,September,01,CH,50CC,2017,23.59
6,September,01,CH,50CC,2017,126.11
5,September,01,CH,50CC,2017,452.74
4,September,01,CH,50CC,2017,500.6121
1,September,01,CH,50CC,2017,172.24
29,September,01,BE,50CC,2017,83.25
28,September,01,BE,50CC,2017,454.6372
27,September,01,BE,50CC,2017,225.76
26,September,01,BE,50CC,2017,225.98
25,September,01,BE,50CC,2017,201.07
22,September,01,BE,50CC,2017,49.93
